FID,nombre,cod_depend,cod_tramo,cod_tipo_d,cod_estado,id_gestor,cod_munici,direccion,codigo_pos,cod_titula,utm_x,utm_y,v_desde,id_provinc,prec_geom,dependenci,dependen_1,dependen_2,dependen_3,dependen_4,dependen_5,dependen_6,dependen_7,dependen_8,dependen_9,geom
Dependencias.406,VILANOVA DE LA SAL (APD),75108,020002062,P,EX,AT,250371,,25612,CA,817678.1542,4647112.9892,1,25,1,AT,P,EX,25,250371,25612,CA,020002062,VILANOVA DE LA SAL (APD),0,POINT (817678.1541999998 4647112.9892)
Dependencias.407,SANTA LINYA (APD),75109,020002062,P,EX,AT,250371,,25612,CA,819424.1954,4649396.9875,1,25,1,AT,P,EX,25,250371,25612,CA,020002062,SANTA LINYA (APD),0,POINT (819424.1953999996 4649396.987500001)
Dependencias.408,AGER (APD),75110,020002062,P,EX,AT,250024,,25691,CA,818983.0068,4657705.3601,1,25,1,AT,P,EX,25,250024,25691,CA,020002062,AGER (APD),0,POINT (818983.0067999996 4657705.360099999)
Dependencias.409,TREMP,75114,020002062,T,EX,AT,252347,,25620,CA,821434.1808,4675684.769,1,25,1,AT,T,EX,25,252347,25620,CA,020002062,TREMP,0,POINT (821434.1808000002 4675684.768999999)
Dependencias.410,EL BURGO DE EBRO (APD),71102,022100040,Y,FS,AP,500628,,50730,AD,688473.3318,4604103.1475,1,50,1,AP,Y,FS,50,500628,50730,AD,022100040,EL BURGO DE EBRO (APD),0,POINT (688473.3317999998 4604103.147500001)
Dependencias.411,CHILCHES,65204,036000080,P,EX,AE,120537,,12592,AD,740619.1551,4407408.2538,1,12,1,AE,P,EX,12,120537,12592,AD,036000080,CHILCHES,0,POINT (740619.1551000001 4407408.253799999)
Dependencias.412,CABANES,65305,036000120,Y,FS,AP,170307,,12180,AD,769322.2585,4449790.203,1,12,1,AP,Y,FS,12,170307,12180,AD,036000120,CABANES,0,POINT (769322.2585000005 4449790.203)
Dependencias.413,SIETE AGUAS (APD),66204,033100080,P,EX,AE,462299,,46392,AD,680461.3432,4369614.6236,1,46,1,AE,P,EX,46,462299,46392,AD,033100080,SIETE AGUAS (APD),0,POINT (680461.3432 4369614.6236000005)
Dependencias.414,LAS CALDAS DE BESAYA (APD),14211,061600070,P,EX,AE,390250,,39400,AD,412947.4826,4794535.7107,1,39,1,AE,P,EX,39,390250,39400,AD,061600070,LAS CALDAS DE BESAYA (APD),0,POINT (412947.48259999976 4794535.7107)
Dependencias.415,VIERNOLES (APD),14212,061600070,P,EX,AE,390876,,39315,AD,414543.3742,4797388.7841,1,39,1,AE,P,EX,39,390876,39315,AD,061600070,VIERNOLES (APD),0,POINT (414543.3742000004 4797388.7841)
Dependencias.416,VALLMANYA,04054,120500130,E,EX,AM,250117,,25180,AV,780852.9151,4612910.2475,1,25,1,AM,E,EX,25,250117,25180,AV,120500130,VALLMANYA,0,POINT (780852.9150999999 4612910.2475000005)
Dependencias.417,BIF. LES TORRES DE SANUI,B4054,120500140,B,EX,AM,251207,,25192,AV,795435.0696,4614275.3177,1,25,1,AM,B,EX,25,251207,25192,AV,120500140,BIF. LES TORRES DE SANUI,0,POINT (795435.0696 4614275.3177000005)
Dependencias.418,LES BORGES BLANQUES-A. V.,04101,120500160,E,EX,AM,250582,,25400,AV,815107.4894,4605482.0692,1,25,1,AM,E,EX,25,250582,25400,AV,120500160,LES BORGES BLANQUES-A. V.,0,POINT (815107.4894000003 4605482.0692)
Dependencias.419,CAMP DE TARRAGONA,04104,120500184,E,EX,AE,431444,,43765,AV,858274.4112,4568890.7609,1,43,1,AE,E,EX,43,431444,43765,AV,120500184,CAMP DE TARRAGONA,,POINT (858274.4112 4568890.7609)
Dependencias.420,BIF CBDOR RODA,B4103,120500190,F,FS,AT,431114,,43761,AV,870460.6968,4568372.3713,5,43,1,AT,F,FS,43,431114,43761,AV,120500190,BIF CBDOR RODA,0,POINT (870460.6968 4568372.371300001)
Dependencias.421,LARBOÇ-A. V.,04106,120500195,E,EX,AM,430167,,43720,AV,885708.5737,4579914.5572,5,43,1,AM,E,EX,43,430167,43720,AV,120500195,LARBOÇ-A. V.,0,POINT (885708.5736999996 4579914.5572)
Dependencias.422,PALAU DE NOGUERA,75113,020002062,P,EX,AT,252154,,25630,CA,821644.0617,4673431.3172,1,25,1,AT,P,EX,25,252154,25630,CA,020002062,PALAU DE NOGUERA,0,POINT (821644.0617000004 4673431.3171999995)
Dependencias.423,SALAS DE PALLARS (APD),75115,020002062,P,EX,AT,251902,,25693,CA,825914.9235,4680608.9632,1,25,1,AT,P,EX,25,251902,25693,CA,020002062,SALAS DE PALLARS (APD),0,POINT (825914.9234999996 4680608.963199999)
Dependencias.424,MONCOFAR,65205,036000080,A,EX,AE,120825,,12520,AD,742848.5954,4411725.4043,1,12,1,AE,A,EX,12,120825,12520,AD,036000080,MONCOFAR,0,POINT (742848.5954 4411725.4043000005)
Dependencias.425,NULES-VILLAVIEJA,65206,036000080,P,EX,AE,120825,,12520,AD,743584.9243,4415336.114,1,12,1,AE,P,EX,12,120825,12520,AD,036000080,NULES-VILLAVIEJA,0,POINT (743584.9243000001 4415336.114)
Dependencias.426,BURRIANA-ALQUERIAS DEL N. P.,65207,036000080,E,EX,AE,129018,,12539,AD,747605.0655,4420280.6484,1,12,1,AE,E,EX,12,129018,12539,AD,036000080,BURRIANA-ALQUERIAS DEL N. P.,0,POINT (747605.0654999996 4420280.648399999)
Dependencias.427,ALMASSORA (APD),65209,036000090,P,EX,AE,120094,,12550,AD,749709.0878,4426836.6582,1,12,1,AE,P,EX,12,120094,12550,AD,036000090,ALMASSORA (APD),0,POINT (749709.0877999999 4426836.6581999995)
Dependencias.428,BENICASSIM,65318,036000110,T,EX,AE,120287,,12560,AD,760817.1282,4438686.6531,1,12,1,AE,T,EX,12,120287,12560,AD,036000110,BENICASSIM,0,POINT (760817.1282000002 4438686.653100001)
Dependencias.429,CEMENTOS OCCIDENTALES (CGD),66018,033100010,G,EX,AX,451151,,45350,AD,465482.0293,4424075.3959,1,45,2,AX,G,EX,45,451151,45350,AD,033100010,CEMENTOS OCCIDENTALES (CGD),0,POINT (465482.0292999996 4424075.3959)
Dependencias.430,CARGADERO DE CARROCERIA,16012,061400040,Y,FS,AP,330609,,33950,AD,286626.4993,4796136.6664,1,33,2,AP,Y,FS,33,330609,33950,AD,061400040,CARGADERO DE CARROCERIA,0,POINT (286626.49930000026 4796136.6664)
Dependencias.431,OSEBE (APD),23013,068240044,T,EX,AE,150829,,15866,AD,40910.7553,4756730.9895,1,15,1,AE,T,EX,15,150829,15866,AD,068240044,OSEBE (APD),0,POINT (40910.75530000031 4756730.989499999)
Dependencias.432,DIPUTACION,17010,011020020,Y,FS,AP,280796,,28049,AD,441583.1752,4486165.6889,1,28,1,AP,Y,FS,28,280796,28049,AD,011020020,DIPUTACION,0,POINT (441583.1752000004 4486165.6888999995)
Dependencias.433,URDA,37107,140100060,E,EX,AM,452006,,45470,AV,429223.3743,4363602.7557,1,45,1,AM,E,EX,45,452006,45470,AV,140100060,URDA,0,POINT (429223.37430000026 4363602.7557)
Dependencias.434,ARRUBAL,81103,017000070,T,EX,AS,260197,,26151,AD,561191.9141,4697900.663,1,26,1,AS,T,EX,26,260197,26151,AD,017000070,ARRUBAL,0,POINT (561191.9140999997 4697900.663000001)
Dependencias.435,ASLAND (CGD),91001,055060010,F,FS,AP,451881,,45520,AD,423821.6972,4428805.9484,1,45,1,AP,F,FS,45,451881,45520,AD,055060010,ASLAND (CGD),0,POINT (423821.6972000003 4428805.9484)
Dependencias.436,COLLADO MEDIANO,12004,011100010,T,EX,AE,280468,,28450,AD,412477.1335,4505164.9454,1,28,1,AE,T,EX,28,280468,28450,AD,011100010,COLLADO MEDIANO,0,POINT (412477.13350000046 4505164.9454)
Dependencias.437,LOS MOLINOS-GUADARRAMA,12005,011100010,T,EX,AE,280875,,28460,AD,409849.9733,4506737.4689,1,28,1,AE,T,EX,28,280875,28460,AD,011100010,LOS MOLINOS-GUADARRAMA,0,POINT (409849.9732999997 4506737.468900001)
Dependencias.438,GUDILLOS (APD),12008,011100030,P,EX,AE,400766,,40400,AD,402216.4049,4507975.7406,1,40,1,AE,P,EX,40,400766,40400,AD,011100030,GUDILLOS (APD),0,POINT (402216.40490000043 4507975.740599999)
Dependencias.439,SAN RAFAEL (APD),12009,011100030,P,EX,AE,400766,,40400,AD,400212.4481,4507785.1543,1,40,1,AE,P,EX,40,400766,40400,AD,011100030,SAN RAFAEL (APD),0,POINT (400212.4480999997 4507785.1543000005)
Dependencias.440,EL ESPINAR,12010,011100030,T,EX,AE,400766,,40400,AD,399565.0255,4510667.891,1,40,1,AE,T,EX,40,400766,40400,AD,011100030,EL ESPINAR,0,POINT (399565.02550000045 4510667.891000001)
Dependencias.441,GIJON-SANZ CRESPO,15410,061300275,E,EX,AE,330241,,33207,AD,283813.4834,4823991.6473,6,33,1,AE,E,EX,33,330241,33207,AD,061300275,GIJON-SANZ CRESPO,0,POINT (283813.48340000026 4823991.647299999)
Dependencias.442,EL MUGRON,F0706,033000195,Y,FS,AP,20181,,02691,AD,630815.6762,4307446.1778,1,2,1,AP,Y,FS,2,20181,02691,AD,033000195,EL MUGRON,0,POINT (630815.6761999996 4307446.1778)
Dependencias.443,CAMAS (APD),43002,044400035,P,EX,AE,410969,,41907,AD,230891.2674,4145573.1586,6,41,1,AE,P,EX,41,410969,41907,AD,044400035,CAMAS (APD),0,POINT (230891.26740000024 4145573.1586000007)
Dependencias.444,VALENCINA-SANTIPONCE,43026,044400035,T,EX,AE,410969,,41907,AD,229487.6883,4146606.9243,6,41,1,AE,T,EX,41,410969,41907,AD,044400035,VALENCINA-SANTIPONCE,0,POINT (229487.68829999957 4146606.9243)
Dependencias.445,AVILES,16403,061440020,E,EX,AE,330045,,33401,AD,263939.9986,4827298.4945,1,33,1,AE,E,EX,33,330045,33401,AD,061440020,AVILES,0,POINT (263939.9985999996 4827298.4945)
Dependencias.446,SAN JUAN DE NIEVA,16405,061440040,E,EX,AE,330169,,33417,AD,263358.3234,4830279.297,1,33,1,AE,E,EX,33,330169,33417,AD,061440040,SAN JUAN DE NIEVA,0,POINT (263358.3234000001 4830279.297)
Dependencias.447,BIF. VIELLA,B1611,061540010,B,EX,AM,330447,,33919,AD,275747.4754,4801940.3607,1,33,1,AM,B,EX,33,330447,33919,AD,061540010,BIF. VIELLA,0,POINT (275747.4753999999 4801940.3607)
Dependencias.448,ABOÑO,16601,061500030,G,EX,AM,330143,,33430,AD,280011.3766,4826065.9032,1,33,1,AM,G,EX,33,330143,33430,AD,061500030,ABOÑO,0,POINT (280011.3766000001 4826065.9032000005)
Dependencias.449,VIELLA,16101,061540020,A,EX,AS,330668,,33510,AD,274344.6807,4807784.3676,1,33,1,AS,A,EX,33,330668,33510,AD,061540020,VIELLA,0,POINT (274344.6807000004 4807784.3675999995)
Dependencias.450,OSORNO,14107,061600010,E,EX,AE,349015,,34460,AD,388317.4632,4696658.4644,1,34,1,AE,E,EX,34,349015,34460,AD,061600010,OSORNO,0,POINT (388317.4632000001 4696658.464400001)
Dependencias.451,QUINTANILLA DE LAS TORRES (APD),14115,061600020,P,EX,AE,341356,,34811,AD,401679.9491,4741407.5327,1,34,1,AE,P,EX,34,341356,34811,AD,061600020,QUINTANILLA DE LAS TORRES (APD),0,POINT (401679.94909999985 4741407.5327)
Dependencias.452,MATAPORQUERA,14200,061600030,E,EX,AE,390921,,39410,AD,404847.4326,4747159.8907,1,39,1,AE,E,EX,39,390921,39410,AD,061600030,MATAPORQUERA,0,POINT (404847.43259999994 4747159.890699999)
Dependencias.453,SALTERAS,43027,044400035,E,EX,AE,410858,,41909,AD,225730.367,4144933.8505,6,41,1,AE,E,EX,41,410858,41909,AD,044400035,SALTERAS,0,POINT (225730.36699999962 4144933.8505000006)
Dependencias.454,HORNA (APD),70304,022000140,Y,FS,AP,192574,,19250,AD,538055.0996,4553323.1712,1,19,1,AP,Y,FS,19,192574,19250,AD,022000140,HORNA (APD),0,POINT (538055.0996000003 4553323.1712)
Dependencias.455,ALHAMA DE ARAGON,70502,022000180,A,EX,AE,500205,,50230,AD,591737.3704,4572009.9747,1,50,1,AE,A,EX,50,500205,50230,AD,022000180,ALHAMA DE ARAGON,0,POINT (591737.3704000004 4572009.9747)
Dependencias.456,BUBIERCA (APD),70503,022000180,P,EX,AE,500589,,50239,AD,595763.2771,4574605.7208,1,50,1,AE,P,EX,50,500589,50239,AD,022000180,BUBIERCA (APD),0,POINT (595763.2770999996 4574605.720799999)
Dependencias.457,ATECA (APD),70504,022000180,P,EX,AE,500384,,50200,AD,601665.2165,4575496.5366,1,50,1,AE,P,EX,50,500384,50200,AD,022000180,ATECA (APD),0,POINT (601665.2165000001 4575496.536599999)
Dependencias.458,TERRER (APD),70505,022000180,P,EX,AE,502534,,50293,AD,608092.9975,4575335.689,1,50,1,AE,P,EX,50,502534,50293,AD,022000180,TERRER (APD),0,POINT (608092.9974999996 4575335.688999999)
Dependencias.459,EMBID DE LA RIBERA,70601,022000190,T,EX,AX,500671,,50300,AD,616066.8647,4584260.2974,1,50,1,AX,T,EX,50,500671,50300,AD,022000190,EMBID DE LA RIBERA,0,POINT (616066.8646999998 4584260.2974)
Dependencias.496,ALDEALPOZO,83003,022020030,F,FS,AP,420119,,42112,AD,565597.3079,4625913.9341,1,42,1,AP,F,FS,42,420119,42112,AD,022020030,ALDEALPOZO,0,POINT (565597.3079000004 4625913.9341)
Dependencias.460,EMBID DE JALON (APD),70602,022000190,P,EX,AE,500671,,50300,AD,617562.7592,4586489.962,1,50,1,AE,P,EX,50,500671,50300,AD,022000190,EMBID DE JALON (APD),0,POINT (617562.7592000002 4586489.961999999)
Dependencias.461,PARACUELLOS-SAVIÑAN,70603,022000190,T,EX,AE,502029,,50299,AD,619675.5744,4587414.6548,1,50,1,AE,T,EX,50,502029,50299,AD,022000190,PARACUELLOS-SAVIÑAN,0,POINT (619675.5744000003 4587414.6548)
Dependencias.462,SAVIÑAN (APD),70604,022000190,P,EX,AE,502416,,50299,AD,619360.6506,4589038.9273,1,50,1,AE,P,EX,50,502416,50299,AD,022000190,SAVIÑAN (APD),0,POINT (619360.6506000003 4589038.927300001)
Dependencias.463,MORES,70605,022000190,T,EX,AE,501778,,50240,AD,619711.4535,4592875.4561,1,50,1,AE,T,EX,50,501778,50240,AD,022000190,MORES,0,POINT (619711.4534999998 4592875.4561)
Dependencias.464,PURROY (APD),70606,022000190,P,EX,AE,501778,,50240,AD,621884.635,4592761.0486,1,50,1,AE,P,EX,50,501778,50240,AD,022000190,PURROY (APD),0,POINT (621884.6349999998 4592761.048599999)
Dependencias.465,CALATORAO (APD),70701,022000210,P,EX,AE,500687,,50280,AD,636770.1247,4598742.8391,1,50,1,AE,P,EX,50,500687,50280,AD,022000210,CALATORAO (APD),0,POINT (636770.1246999996 4598742.8390999995)
Dependencias.466,VILLANUEVA DE LA REINA,50402,044000100,T,EX,AX,230964,,23730,AD,418887.0524,4206684.1779,1,23,1,AX,T,EX,23,230964,23730,AD,044000100,VILLANUEVA DE LA REINA,0,POINT (418887.0524000004 4206684.1779)
Dependencias.467,ARJONILLA,50404,044000110,T,EX,AX,230079,,23750,AD,401943.9253,4207567.994,1,23,1,AX,T,EX,23,230079,23750,AD,044000110,ARJONILLA,0,POINT (401943.92530000024 4207567.994000001)
Dependencias.468,VILLA DEL RIO,50407,044000120,T,EX,AE,140667,,14640,AD,387419.7241,4204702.3088,1,14,1,AE,T,EX,14,140667,14640,AD,044000120,VILLA DEL RIO,0,POINT (387419.7241000002 4204702.308800001)
Dependencias.469,MONTORO,50408,044000120,T,EX,AX,140431,,14600,AD,378645.5469,4207600.7828,1,14,1,AX,T,EX,14,140431,14600,AD,044000120,MONTORO,0,POINT (378645.5469000004 4207600.7828)
Dependencias.470,PEDRO ABAD,50409,044000120,T,EX,AX,140500,,14630,AD,373279.1486,4201873.064,1,14,1,AX,T,EX,14,140500,14630,AD,044000120,PEDRO ABAD,0,POINT (373279.14859999996 4201873.063999999)
Dependencias.471,EL CARPIO DE CORDOBA,50410,044000120,A,EX,AX,140180,,14620,AD,369178.4087,4200400.9686,1,14,1,AX,A,EX,14,140180,14620,AD,044000120,EL CARPIO DE CORDOBA,0,POINT (369178.40869999956 4200400.968599999)
Dependencias.472,VILLAFRANCA DE CORDOBA,50411,044000120,T,EX,AX,140673,,14420,AD,365014.483,4201355.574,1,14,1,AX,T,EX,14,140673,14420,AD,044000120,VILLAFRANCA DE CORDOBA,0,POINT (365014.483 4201355.573999999)
Dependencias.473,LOS CANSINOS,50412,044000120,T,EX,AX,140214,,14014,AD,359165.6291,4197165.3586,1,14,1,AX,T,EX,14,140214,14014,AD,044000120,LOS CANSINOS,0,POINT (359165.62909999955 4197165.3586)
Dependencias.474,ALCOLEA DE CORDOBA,50413,044000120,T,EX,AX,140214,,14610,AD,352768.9467,4199710.5562,1,14,1,AX,T,EX,14,140214,14610,AD,044000120,ALCOLEA DE CORDOBA,0,POINT (352768.9467000002 4199710.5561999995)
Dependencias.475,LAS VEGAS,50415,044000140,Y,EX,AM,140214,,14014,AD,354860.8476,4199119.0601,1,14,1,AM,Y,EX,14,140214,14014,AD,044000140,LAS VEGAS,0,POINT (354860.8476 4199119.0601)
Dependencias.476,VILLARRUBIA DE CORDOBA,50502,044000170,T,EX,AX,140214,,14005,AD,331595.8925,4190647.3909,1,14,1,AX,T,EX,14,140214,14005,AD,044000170,VILLARRUBIA DE CORDOBA,0,POINT (331595.8925000001 4190647.390900001)
Dependencias.477,ALMODOVAR DEL RIO,50503,044000170,T,EX,AX,140057,,14720,AD,323222.8512,4187047.8406,1,14,1,AX,T,EX,14,140057,14720,AD,044000170,ALMODOVAR DEL RIO,0,POINT (323222.8512000004 4187047.8406000007)
Dependencias.478,POSADAS,50504,044000170,A,EX,AE,140538,,14730,AD,314567.8727,4186152.5472,1,14,1,AE,A,EX,14,140538,14730,AD,044000170,POSADAS,0,POINT (314567.8727000002 4186152.5472)
Dependencias.479,SANTA FE Y ALHAMA,56307,044100100,T,EX,AX,40813,,04420,AD,542112.1915,4091901.5946,1,4,1,AX,T,EX,4,40813,04420,AD,044100100,SANTA FE Y ALHAMA,0,POINT (542112.1914999997 4091901.5945999995)
Dependencias.480,GADOR,56308,044100100,T,EX,AE,40470,,04560,AD,545632.6805,4089622.9804,1,4,1,AE,T,EX,4,40470,04560,AD,044100100,GADOR,0,POINT (545632.6804999998 4089622.9804)
Dependencias.481,CRESPOS (APD),34007,011220020,P,EX,AE,50659,,05300,AD,334157.6466,4526200.4354,1,5,1,AE,P,EX,5,50659,05300,AD,011220020,CRESPOS (APD),0,POINT (334157.6465999996 4526200.4354)
Dependencias.482,BARNA.-PASSEIG DE GRACIA,71802,022000570,P,EX,AE,80193,,08007,AD,931831.4075,4595177.9763,2,8,1,AE,P,EX,8,80193,08007,AD,022000570,BARNA.-PASSEIG DE GRACIA,,POINT (931831.4074999997 4595177.976299999)
Dependencias.483,LA SECUITA-PERAFORT (APD),72002,022340020,F,FS,AM,431444,,43765,AD,857398.6862,4569027.4058,1,43,1,AM,F,FS,43,431444,43765,AD,022340020,LA SECUITA-PERAFORT (APD),0,POINT (857398.6862000003 4569027.4058)
Dependencias.484,CASAS DE LA REINA,40106,045160030,Y,FS,AP,60346,,06960,AD,241170.4003,4232304.5288,1,6,1,AP,Y,FS,6,60346,06960,AD,045160030,CASAS DE LA REINA,0,POINT (241170.40029999986 4232304.5287999995)
Dependencias.485,ALCONERA,41001,045140020,Y,FS,AP,60080,,06393,AD,195870.64,4253730.8779,1,6,1,AP,Y,FS,6,60080,06393,AD,045140020,ALCONERA,0,POINT (195870.63999999966 4253730.877900001)
Dependencias.486,CAMPOS DEL PARAISO,03206,130400070,E,EX,AM,169015,,16555,AV,524591.4869,4430746.3828,4,16,1,AM,E,EX,16,169015,16555,AV,130400070,CAMPOS DEL PARAISO,0,POINT (524591.4868999999 4430746.3828)
Dependencias.487,LORCA-SUTULLENA,06006,033220020,E,EX,AE,300243,,30800,AD,614976.0063,4170230.0784,1,30,1,AE,E,EX,30,300243,30800,AD,033220020,LORCA-SUTULLENA,,POINT (614976.0062999995 4170230.078400001)
Dependencias.488,ALMENDRICOS (APD),06100,033220030,P,EX,AE,300243,,30893,AD,607911.7346,4148236.7941,1,30,1,AE,P,EX,30,300243,30893,AD,033220030,ALMENDRICOS (APD),0,POINT (607911.7346000001 4148236.7940999996)
Dependencias.489,AGUILAS,07004,033220050,A,EX,AE,300032,,30880,AD,626329.2394,4141289.0989,1,30,1,AE,A,EX,30,300032,30880,AD,033220050,AGUILAS,0,POINT (626329.2394000003 4141289.0988999996)
Dependencias.490,FORD,64108,033480005,O,EX,AM,460351,,46440,PA,722473.4882,4355186.3722,1,46,1,AM,O,EX,46,460351,46440,PA,033480005,FORD,0,POINT (722473.4881999996 4355186.372199999)
Dependencias.491,PUÇOL,65008,036000040,A,EX,AE,462055,,46530,AD,731492.744,4389109.2675,1,46,1,AE,A,EX,46,462055,46530,AD,036000040,PUÇOL,0,POINT (731492.744 4389109.2675)
Dependencias.492,ALMENARA,65202,036000070,A,EX,AE,120115,,12590,AD,738491.0563,4403888.0731,1,12,1,AE,A,EX,12,120115,12590,AD,036000070,ALMENARA,0,POINT (738491.0563000003 4403888.073100001)
Dependencias.493,KM. 83.3,84105,022020020,K,EX,AM,421499,,42191,AD,538739.1712,4615535.2812,1,42,1,AM,K,EX,42,421499,42191,AD,022020020,KM. 83.3,0,POINT (538739.1711999997 4615535.281199999)
Dependencias.494,KM. 8.4 (VELILLA DE LA SIERRA),83001,022020030,F,FS,AP,422019,,42189,AD,550277.4268,4626037.813,1,42,1,AP,F,FS,42,422019,42189,AD,022020030,KM. 8.4 (VELILLA DE LA SIERRA),0,POINT (550277.4267999995 4626037.812999999)
Dependencias.495,ARANCON,83002,022020030,F,FS,AP,420243,,42180,AD,559264.3887,4627042.0301,1,42,1,AP,F,FS,42,420243,42180,AD,022020030,ARANCON,0,POINT (559264.3887 4627042.030099999)
Dependencias.497,VALDEGENA,83004,022020030,F,FS,AP,421926,,42112,AD,568703.9012,4629237.9655,1,42,1,AP,F,FS,42,421926,42112,AD,022020030,VALDEGENA,0,POINT (568703.9012000002 4629237.965500001)
Dependencias.498,OLVEGA (APD),83006,022020030,F,FS,AP,421340,,42110,AD,583275.7326,4628699.3582,1,42,1,AP,F,FS,42,421340,42110,AD,022020030,OLVEGA (APD),0,POINT (583275.7325999998 4628699.358200001)
Dependencias.499,AGREDA,83007,022020030,F,FS,AP,420047,,42100,AD,588625.7942,4633401.3673,1,42,1,AP,F,FS,42,420047,42100,AD,022020030,AGREDA,0,POINT (588625.7942000004 4633401.3673)
Dependencias.500,KM. 85.0 (FITERO),83010,022020040,F,FS,AP,310728,,31592,AD,598013.4721,4655958.6492,1,31,1,AP,F,FS,31,310728,31592,AD,022020040,KM. 85.0 (FITERO),0,POINT (598013.4720999999 4655958.6492)
Dependencias.501,PLASENCIA DEL MONTE (APD),74202,022040020,D,EX,AE,229042,,22160,AD,701355.247,4675439.0295,1,22,1,AE,D,EX,22,229042,22160,AD,022040020,PLASENCIA DEL MONTE (APD),0,POINT (701355.2470000004 4675439.0295)
Dependencias.502,RIGLOS-CONCILIO (APD),74205,022040030,P,EX,AE,221730,,22808,AD,687281.6704,4687386.3274,1,22,1,AE,P,EX,22,221730,22808,AD,022040030,RIGLOS-CONCILIO (APD),0,POINT (687281.6704000002 4687386.327400001)
Dependencias.503,RIGLOS (APD),74206,022040030,P,EX,AE,221730,,22808,AD,686841.5622,4690540.7073,1,22,1,AE,P,EX,22,221730,22808,AD,022040030,RIGLOS (APD),0,POINT (686841.5621999996 4690540.7073)
Dependencias.504,SABIÑANIGO,74211,022040040,T,EX,AE,221992,,22609,AD,715761.1721,4710896.3637,1,22,1,AE,T,EX,22,221992,22609,AD,022040040,SABIÑANIGO,0,POINT (715761.1721000001 4710896.363700001)
Dependencias.505,CASTIELLO-PUEBLO (APD),74214,022040050,P,EX,AE,220860,,22710,AD,701405.8269,4722164.6252,1,22,1,AE,P,EX,22,220860,22710,AD,022040050,CASTIELLO-PUEBLO (APD),0,POINT (701405.8268999998 4722164.6252)
Dependencias.506,CASTIELLO (APD),74215,022040050,Y,FS,AP,220860,,22710,AD,700378.8483,4724833.9496,1,22,1,AP,Y,FS,22,220860,22710,AD,022040050,CASTIELLO (APD),0,POINT (700378.8482999997 4724833.9496)
Dependencias.507,VILLANUA (APD),74216,022040050,P,EX,AE,222505,,22870,AD,702877.5462,4729262.1745,1,22,1,AE,P,EX,22,222505,22870,AD,022040050,VILLANUA (APD),0,POINT (702877.5461999997 4729262.1745)
Dependencias.508,ALCOLETGE (APD),75101,020002061,P,EX,AT,250122,,25660,CA,806918.4555,4617957.2572,1,25,1,AT,P,EX,25,250122,25660,CA,020002061,ALCOLETGE (APD),0,POINT (806918.4555000002 4617957.257200001)
Dependencias.509,VILANOVA DE LA BARCA (APD),75102,020002061,P,EX,AT,252542,,25690,CA,810269.2452,4621783.1803,1,25,1,AT,P,EX,25,252542,25690,CA,020002061,VILANOVA DE LA BARCA (APD),0,POINT (810269.2451999998 4621783.180299999)
Dependencias.510,TERMENS (APD),75103,020002061,P,EX,AT,252206,,25670,CA,813051.5768,4625149.5573,1,25,1,AT,P,EX,25,252206,25670,CA,020002061,TERMENS (APD),0,POINT (813051.5767999999 4625149.5572999995)
Dependencias.511,VALLFOGONA DE BALAGUER (APD),75104,020002061,P,EX,AT,252402,,25680,CA,816416.0319,4629764.4152,1,25,1,AT,P,EX,25,252402,25680,CA,020002061,VALLFOGONA DE BALAGUER (APD),0,POINT (816416.0318999998 4629764.415200001)
Dependencias.512,TORREBLANCA,65306,036000120,T,EX,AE,121172,,12596,AD,772243.1186,4456216.0615,1,12,1,AE,T,EX,12,121172,12596,AD,036000120,TORREBLANCA,0,POINT (772243.1185999997 4456216.0615)
Dependencias.513,EL CARRION (APD),14117,061600010,P,EX,AE,341087,,34410,AD,376342.6281,4663821.3881,1,34,1,AE,P,EX,34,341087,34410,AD,061600010,EL CARRION (APD),0,POINT (376342.6281000003 4663821.3881)
Dependencias.514,COBEJO,14228,061600050,T,EX,AX,390469,,39430,AD,413167.4543,4775939.7101,1,39,1,AX,T,EX,39,390469,39430,AD,061600050,COBEJO,0,POINT (413167.45430000033 4775939.710100001)
Dependencias.515,LAS FRAGUAS,14209,061600060,T,EX,AE,390041,,39450,AD,414348.843,4782808.1597,1,39,1,AE,T,EX,39,390041,39450,AD,061600060,LAS FRAGUAS,0,POINT (414348.84300000034 4782808.159700001)
